wand_ids;layer;postion[mm];diameters[mm];class;pore_ids_ct;sphericity;volume [mm3]
fit21;10;6.248204498;0.548168302;gas_70;1883;0.46;0.004754919
fit21;10;52.879908829;0.37082687;gas_70;1597;0.51;0.002056176
fit21;10;133.13903930700002;0.276401997;gas_70;1554;0.53;0.002056135
fit21;10;133.865159302;0.409968734;gas_70;379;0.51;0.002056137
fit21;10;139.191582947;0.214095876;gas_70;1328;0.61;0.0020561
fit21;11;0.05933258099997829;0.920873106;gas_70;1826;0.41;0.054488018
fit21;11;0.215162964000001;0.72602421;gas_70;1878;0.46;0.039966252
fit21;11;0.31114837600000556;0.266391486;gas_70;1517;0.59;0.002955697
fit21;11;0.3831393429999821;0.2622177;gas_70;1488;0.61;0.002184671
fit21;11;0.6951358029999994;0.394503504;gas_70;1479;0.5;0.005397415
fit21;11;0.734694214000001;0.380991518;gas_70;1437;0.58;0.00912401
fit21;11;138.697600098;0.262213469;gas_70;1086;0.64;0.003469912
fit21;12;0.12256744399999775;0.368877649;gas_70;95;0.5;0.004112151
fit21;12;0.20653656000000353;1.77505517;gas_70;54;0.3;0.306107044
fit21;12;0.22403839100000766;0.755467474;gas_70;301;0.46;0.033412337
fit21;12;0.3974697879999951;0.335570484;gas_70;40;0.61;0.008353323
fit21;12;0.5486157229999975;0.457964808;gas_70;228;0.49;0.007710164
fit21;12;0.7409298710000058;0.383245826;gas_70;53;0.58;0.012722582
fit21;12;135.869324951;0.342259347;gas_70;1428;0.46;0.003341209
fit21;12;137.76274231000002;0.387273997;gas_70;1061;0.58;0.010666153
fit21;12;138.25462463399998;0.313739508;gas_70;1814;0.56;0.006168442
fit21;12;138.848313599;0.326101065;gas_70;1792;0.54;0.00308417
fit21;12;139.05457428;0.280557454;gas_70;1549;0.56;0.003855333
fit21;12;139.363404541;0.236022934;gas_70;1804;0.55;0.002184697
fit21;12;139.42430236799999;0.311078072;gas_70;1722;0.5;0.002313134
fit21;12;139.611642151;0.434103638;gas_70;1737;0.5;0.002184622
fit21;13;0.21713897699999052;3.226509809;gas_70;149;0.21;1.434028745
fit21;13;0.9401309200000014;0.436172783;gas_70;14;0.58;0.013622011
fit21;13;0.965231627999998;0.319159716;gas_70;1897;0.58;0.004240832
fit21;13;2.269064635999996;0.363897145;gas_70;1193;0.48;0.002570203
fit21;13;2.77393981900002;0.265702218;gas_70;1228;0.58;0.002698676
fit21;13;3.0708071899999823;0.476070642;gas_70;1195;0.43;0.006553922
fit21;13;4.227797241000019;0.445685506;gas_70;1915;0.41;0.005140367
fit21;13;4.310095520000004;0.334739894;gas_70;1861;0.53;0.002827145
fit21;13;4.588598938000018;0.36038208;gas_70;1866;0.44;0.003598167
fit21;13;4.739866942999981;0.386998266;gas_70;1902;0.45;0.00269873
fit21;13;134.643789978;0.225184724;gas_70;1362;0.59;0.002441521
fit21;13;139.012915344;0.537770092;gas_70;414;0.5;0.020946462
fit21;13;139.56076690700002;0.592812836;gas_70;419;0.47;0.011565464
fit21;14;4.201871185000002;0.419182897;gas_70;1920;0.6;0.015164452
fit21;14;9.142464905000004;0.476069421;gas_70;1591;0.47;0.002827301
fit21;14;138.819306641;0.342259049;gas_70;296;0.58;0.004883376
fit21;14;139.65470245400002;0.519552171;gas_70;347;0.47;0.007196636
fit21;15;48.723383635999994;0.409968853;gas_70;243;0.5;0.002313201
fit21;15;136.567015381;0.342815489;gas_70;225;0.62;0.007196761
fit21;15;138.05271026600002;0.241481557;gas_70;1415;0.63;0.003983535
fit21;16;3.2219326780000017;0.746792316;gas_70;1393;0.53;0.04472097
fit21;16;3.278550414999998;0.385275126;gas_70;380;0.54;0.003469824
fit21;16;3.575982361000001;0.715444922;gas_70;329;0.44;0.034954399
fit21;16;60.228139668;0.45696488;gas_70;1654;0.56;0.00269872
fit21;16;68.047569721;1.014303684;gas_70;448;0.42;0.00334124
fit21;16;72.931533604;0.214096189;gas_70;1319;0.67;0.002056052
fit21;16;94.585322647;0.311194211;gas_70;1010;0.55;0.002184614
fit21;16;101.409657745;0.374519318;gas_70;480;0.5;0.002056153
fit21;16;137.319222717;0.274387002;gas_70;73;0.59;0.002955705
fit21;17;0.3422991940000202;0.225679561;gas_70;972;0.61;0.002056163
fit21;17;0.43382904099999564;1.067350626;gas_70;902;0.3;0.054487675
fit21;17;0.47820922900001506;0.338750213;gas_70;1063;0.51;0.004626273
fit21;17;0.8898150630000146;0.359231174;gas_70;1145;0.49;0.002570179
fit21;17;1.2967822269999942;0.268191189;gas_70;1009;0.52;0.002441704
fit21;17;1.7828814700000066;0.258114755;gas_70;396;0.59;0.003084238
fit21;17;38.88476059;0.306957453;gas_70;903;0.57;0.002056195
fit21;17;76.80016490899999;0.497011989;gas_70;1806;0.47;0.002570217
fit21;18;49.489775925000004;0.360385269;gas_70;1771;0.51;0.002441681
fit21;18;53.467561989000004;0.370830268;gas_70;1035;0.51;0.00244167
fit21;18;133.29966095;0.347164214;gas_70;988;0.46;0.0033412
fit21;18;139.508187561;0.397354305;gas_70;1379;0.43;0.003855267
fit21;18;139.695626526;1.717206597;gas_70;1521;0.33;0.407501608
fit21;19;1.1280429079999976;2.308384895;gas_70;1628;0.27;0.957004726
fit21;19;1.7052600100000177;0.342262983;gas_70;1138;0.48;0.002056113
fit21;19;60.157821388;0.557384491;gas_70;105;0.52;0.002313061
fit21;19;67.276882381;0.557384491;gas_70;390;0.51;0.002056154
fit21;19;82.719723434;0.319162726;gas_70;1647;0.57;0.002056094
fit21;20;58.966500549;0.406847268;gas_70;567;0.46;0.002827138
fit21;20;60.891770153;0.419183344;gas_70;530;0.54;0.002313158
fit21;20;66.948936074;0.657963336;gas_70;224;0.43;0.003726788
fit21;20;74.027758389;0.559668839;gas_70;1177;0.47;0.003212777
fit21;21;1.4938418579999961;0.342259914;gas_70;129;0.51;0.003341218
fit21;21;1.5357958980000035;0.342259467;gas_70;1717;0.53;0.0033412
fit21;21;1.6548297119999802;0.738847077;gas_70;1719;0.43;0.032127097
fit21;21;1.8386523439999962;0.529761434;gas_70;674;0.48;0.008610096
fit21;21;32.528269501;0.61598742;gas_70;1283;0.43;0.002955668
fit21;21;35.539087982;0.406851292;gas_70;1718;0.55;0.002184671
fit21;21;38.834803314;0.367376;gas_70;1067;0.54;0.00244171
fit21;21;39.20658370999999;0.507148087;gas_70;1894;0.48;0.002056159
fit21;21;41.761290282999994;0.465249717;gas_70;11;0.55;0.002056083
fit21;21;42.40299675;0.45697245;gas_70;433;0.49;0.002827278
fit21;21;54.597183914;0.609754741;gas_70;351;0.45;0.003341204
fit21;21;55.729031296;0.527241468;gas_70;1130;0.46;0.002698708
fit21;21;55.829998703;0.45696488;gas_70;1649;0.52;0.003084303
fit21;21;55.867569656;0.507156014;gas_70;1632;0.5;0.002184686
fit21;21;57.47615406;0.4161309;gas_70;1341;0.55;0.002056104
fit21;21;61.472470016;0.36283949;gas_70;809;0.5;0.002698652
fit21;21;62.353149146999996;0.517093718;gas_70;605;0.47;0.00231309
fit21;21;65.123375626;0.456972659;gas_70;1766;0.51;0.00205621
fit21;21;78.196361752;0.412511766;gas_70;898;0.52;0.002441731
fit21;21;84.08848926499999;0.356830716;gas_70;428;0.56;0.00257012
fit21;21;88.291479797;0.517093718;gas_70;1556;0.45;0.003084133
fit21;21;88.923102112;0.465249717;gas_70;56;0.53;0.002056129
fit21;21;90.209328384;0.406845123;gas_70;1429;0.52;0.00321273
fit21;21;138.367140503;0.244906858;gas_70;1194;0.62;0.003598205
fit21;22;4.391450195000004;0.29977119;gas_70;1111;0.63;0.006039565
fit21;22;62.816817551;0.47607106;gas_70;620;0.45;0.002955782
fit21;22;63.810528545000004;0.338521898;gas_70;655;0.57;0.002184686
fit21;22;66.559705048;0.370826632;gas_70;1040;0.53;0.002056095
fit21;22;68.562779336;0.514625311;gas_70;297;0.5;0.0023131
fit21;22;71.334574966;0.456965089;gas_70;629;0.48;0.002184542
fit21;22;75.185903816;0.312991887;gas_70;1438;0.53;0.002184676
fit21;22;80.09414032000001;0.509660423;gas_70;627;0.47;0.002313278
fit21;22;81.543782501;0.456968665;gas_70;1732;0.51;0.002441682
fit21;22;82.89966037800001;0.507155657;gas_70;1121;0.5;0.002184705
fit21;22;83.508603363;0.357917815;gas_70;1842;0.5;0.002313217
fit21;22;91.817866592;0.325561792;gas_70;1901;0.53;0.002056083
fit21;22;100.52420166;0.371106297;gas_70;1072;0.46;0.002313092
fit21;22;106.61982086200001;0.6076594;gas_70;1134;0.45;0.00231305
fit21;22;107.638177185;0.459743351;gas_70;1557;0.46;0.002313184
fit21;22;109.39280059800001;0.342259049;gas_70;606;0.46;0.002313169
fit21;22;114.730271606;0.298544228;gas_70;709;0.55;0.002056126
fit21;22;136.908082275;0.313229769;gas_70;263;0.56;0.002441668
fit21;22;138.488770752;0.257315278;gas_70;1172;0.61;0.002184642
fit21;22;138.55537536600002;0.367379934;gas_70;1361;0.51;0.002570128
fit21;22;138.59407928500002;0.30408439;gas_70;1486;0.48;0.00372679
fit21;22;138.597314148;0.785033286;gas_70;1019;0.3;0.015806612
fit21;22;138.611726074;0.367379546;gas_70;1363;0.51;0.002441638
fit21;22;138.780434875;0.312845349;gas_70;1160;0.49;0.003212731
fit21;22;139.80528381300002;0.570648313;gas_70;1321;0.43;0.008224573
fit21;22;139.85585907;0.838362813;gas_70;580;0.44;0.055644296
fit21;23;0.14127990700001192;0.467981815;gas_70;1931;0.45;0.003084193
fit21;23;0.348005981;0.274246484;gas_70;1759;0.57;0.002570176
fit21;23;0.4116732790000128;1.149183869;gas_70;1745;0.4;0.16102156
fit21;23;0.5906130980000057;0.370826244;gas_70;408;0.51;0.002698693
fit21;23;0.7118670649999785;0.273111492;gas_70;993;0.61;0.003983796
fit21;23;0.7128054810000037;0.497006953;gas_70;466;0.56;0.017734397
fit21;23;0.734762877999998;0.276401639;gas_70;464;0.55;0.002184652
fit21;23;0.8346774290000099;0.738009393;gas_70;1451;0.3;0.017991289
fit21;23;0.9305560299999911;0.46797964;gas_70;708;0.47;0.003341199
fit21;23;0.9678256230000102;0.403709412;gas_70;936;0.49;0.002313114
fit21;23;1.1065127560000008;1.282608867;gas_70;1127;0.26;0.063097969
fit21;23;14.322455138999999;0.509660065;gas_70;1879;0.48;0.002056168
fit21;23;43.460661621;0.360385001;gas_70;833;0.49;0.00231313
fit21;23;43.806000443;0.708289504;gas_70;1540;0.46;0.003341304
fit21;23;53.16972991899999;0.3385185;gas_70;307;0.56;0.002570193
fit21;23;55.300114365;0.323124141;gas_70;1810;0.53;0.002184707
fit21;23;61.562066765;0.514623821;gas_70;1495;0.51;0.002056181
fit21;23;61.693775864;0.367377311;gas_70;1830;0.47;0.002441654
fit21;23;61.747857780000004;0.507155478;gas_70;1599;0.5;0.002313221
fit21;23;67.147954674;0.45696488;gas_70;1560;0.57;0.002056006
fit21;23;73.609102221;0.356834769;gas_70;1107;0.5;0.002313082
fit21;23;73.689817758;0.509660602;gas_70;836;0.48;0.003341391
fit21;23;89.022995682;0.46524933;gas_70;1348;0.49;0.002313078
fit21;24;56.33467701;0.456965089;gas_70;744;0.5;0.002184589
fit21;24;64.286951094;0.406850815;gas_70;618;0.53;0.002056178
fit21;24;65.794024615;0.406844914;gas_70;1518;0.47;0.002184587
fit21;24;74.743711262;0.511689901;gas_70;506;0.5;0.002184594
fit21;24;78.607072144;0.38761425;gas_70;1367;0.53;0.002955777
fit21;24;81.61413314800001;0.504631042;gas_70;1935;0.49;0.002313281
fit21;24;82.740796356;0.416129053;gas_70;1581;0.56;0.002698716
fit21;24;83.51783588400001;0.459743559;gas_70;966;0.51;0.002056194
fit21;24;87.553950577;0.51709348;gas_70;180;0.48;0.002570128
fit21;24;89.142539291;0.406847507;gas_70;623;0.51;0.002827137
fit21;24;89.87087944;0.360381275;gas_70;1101;0.55;0.002184704
fit21;24;90.088893204;0.454174042;gas_70;1489;0.48;0.002056195
fit21;24;90.60548522900001;0.384315163;gas_70;1271;0.55;0.002184604
fit21;24;91.260018616;0.4161309;gas_70;1636;0.55;0.002184604
fit21;24;102.11059692399999;0.360450447;gas_70;686;0.55;0.002056101
fit21;24;103.802212982;0.360385537;gas_70;287;0.5;0.002056148
fit21;24;110.284657745;0.504634857;gas_70;602;0.48;0.002184671
fit21;24;111.281773834;0.50714767;gas_70;1800;0.5;0.002313136
fit21;24;134.104829102;0.294415087;gas_70;1464;0.52;0.002441652
fit21;25;3.012076110999999;0.2622177;gas_70;952;0.61;0.002570153
fit21;25;55.237568588;0.41918242;gas_70;57;0.53;0.002698756
fit21;25;58.766637535;0.406851053;gas_70;77;0.56;0.002441591
fit21;25;58.831733437;0.406851053;gas_70;1258;0.51;0.002056136
fit21;25;62.747710915;0.358632356;gas_70;409;0.57;0.002056181
fit21;25;63.08663627599999;0.504634857;gas_70;1484;0.49;0.002441656
fit21;25;64.785015316;0.459742725;gas_70;1222;0.54;0.002698625
fit21;25;65.585653515;0.363295317;gas_70;1704;0.47;0.002056113
fit21;25;66.367816181;0.465249717;gas_70;964;0.48;0.002955657
fit21;25;72.220225767;0.387617499;gas_70;799;0.52;0.00231307
fit21;25;83.432724686;0.456965297;gas_70;1154;0.52;0.003084213
fit21;25;84.701989861;0.360386074;gas_70;407;0.52;0.002184737
fit21;26;9.682076721000001;0.327473611;gas_70;1697;0.61;0.003212862
fit21;26;52.226990967;0.514631271;gas_70;660;0.44;0.003726821
fit21;26;57.252546577000004;0.360377789;gas_70;1832;0.55;0.002184668
fit21;26;59.040968208;0.38432166;gas_70;1157;0.51;0.002056197
fit21;26;60.835120945;0.387614012;gas_70;1124;0.5;0.002313146
fit21;26;60.947996883;0.454170227;gas_70;1444;0.55;0.002056196
fit21;26;71.85784795800001;0.363897145;gas_70;1351;0.55;0.002313253
fit21;26;80.774337082;0.356827229;gas_70;267;0.51;0.00205618
fit21;26;86.374583511;0.329403669;gas_70;1342;0.49;0.002441681
fit21;26;99.760499268;0.409965336;gas_70;412;0.5;0.002313069
fit21;26;109.17275360100001;0.368379742;gas_70;1159;0.49;0.00257024
fit21;26;136.2957547;0.467981905;gas_70;1790;0.48;0.003212697
fit21;26;139.762894897;0.419182658;gas_70;977;0.53;0.004112281
fit21;26;139.86959198;0.289304435;gas_70;1614;0.5;0.002827203
fit21;27;0.33598968500001547;0.601294994;gas_70;356;0.41;0.007325043
fit21;27;6.6445758059999775;0.31107682;gas_70;1047;0.61;0.00321275
fit21;27;14.518244476000007;0.454174042;gas_70;177;0.53;0.00205613
fit21;27;35.84166214;0.673270106;gas_70;286;0.47;0.002056215
fit21;27;44.152506560999996;0.356827497;gas_70;1233;0.57;0.002184669
fit21;27;47.704523773000005;0.456965089;gas_70;1721;0.51;0.002827265
fit21;27;57.330801697;0.323123842;gas_70;134;0.53;0.002056093
fit21;27;58.252628059;0.3385185;gas_70;1653;0.57;0.002313169
fit21;27;65.675471992;0.409965545;gas_70;1847;0.55;0.002056167
fit21;27;66.951131077;0.368115723;gas_70;970;0.5;0.002184675
fit21;27;68.089873047;0.360385269;gas_70;1416;0.54;0.00244174
fit21;27;134.09979507399999;0.427163005;gas_70;1822;0.55;0.009380698
fit21;28;4.7985813900000025;0.277589083;gas_70;173;0.6;0.005140734
fit21;28;6.545041351000002;0.370825589;gas_70;1099;0.46;0.002698733
fit21;28;59.182058601;0.36037752;gas_70;544;0.57;0.002184542
fit21;28;72.890857487;0.465249717;gas_70;38;0.47;0.002184737
fit21;28;103.089673309;0.454170227;gas_70;1612;0.55;0.002313089
fit21;29;77.979498596;0.367384374;gas_70;504;0.55;0.0023131
fit21;29;135.601214142;0.289305419;gas_70;1443;0.57;0.004240607
fit21;29;136.504515381;0.408424884;gas_70;1235;0.56;0.003855184
fit21;30;1.3868954470000006;0.280293137;gas_70;690;0.59;0.004112257
fit21;30;60.164521008;0.367377043;gas_70;1934;0.51;0.002056133
fit21;30;138.990250854;0.41918233;gas_70;1491;0.57;0.006039847
fit21;31;54.66519424399999;0.507155299;gas_70;917;0.5;0.002184652
fit21;31;135.203150482;0.334017783;gas_70;381;0.45;0.003855054
fit21;31;135.365030975;1.214670897;gas_70;875;0.27;0.067209795
fit21;31;135.682287903;0.415563434;gas_70;1376;0.47;0.005654479
fit21;31;135.69060394299999;0.394133061;gas_70;88;0.46;0.003341279
fit21;31;135.891192169;1.00492239;gas_70;1243;0.26;0.046648592
fit21;31;136.028410645;0.356834501;gas_70;1380;0.47;0.002698843
fit21;31;136.185259552;0.566452146;gas_70;1596;0.4;0.006425124
fit21;31;136.234011383;0.367374957;gas_70;1786;0.45;0.002827526
fit21;31;136.489042969;0.387725562;gas_70;75;0.52;0.003598301
fit21;32;4.369580536000001;2.562731981;gas_70;1214;0.42;0.790842593
fit21;32;136.194268494;0.33473587;gas_70;1280;0.52;0.002313174
fit21;32;138.566094666;0.219321355;gas_70;166;0.61;0.002056146
fit21;32;139.88617828399998;0.353244781;gas_70;195;0.53;0.003726748
fit21;32;139.924073486;0.321632057;gas_70;1812;0.43;0.003726748
fit21;33;0.03452941899999473;0.428198278;gas_70;0;0.53;0.004497805
fit21;33;0.13970825199999126;0.373656869;gas_70;308;0.51;0.002698692
fit21;33;0.18020507800000019;0.333325952;gas_70;352;0.56;0.007710531
fit21;33;0.26793548599999895;2.712383986;gas_70;82;0.34;1.192689896
fit21;33;0.6055896000000018;0.405941516;gas_70;410;0.56;0.009766717
fit21;33;0.6884143070000164;0.46797812;gas_70;326;0.46;0.003598247
fit21;33;0.7800280760000078;0.545846105;gas_70;338;0.44;0.012465355
fit21;33;1.376417846999999;0.311077148;gas_70;319;0.51;0.002570197
fit21;33;1.5268161010000085;0.39735356;gas_70;391;0.52;0.004626314
fit21;33;1.5634295649999785;0.276400954;gas_70;383;0.5;0.002827125
fit21;33;1.7618243409999934;0.325111866;gas_70;384;0.55;0.002313131
fit21;33;136.073946686;0.512884557;gas_70;1206;0.48;0.012079937
fit21;33;136.224520416;0.493111521;gas_70;1609;0.38;0.005911366
fit21;33;136.258574219;0.609753668;gas_70;1455;0.39;0.014393228
fit21;33;136.620100708;0.312264502;gas_70;1900;0.54;0.00308405
fit21;34;3.2393353270000063;0.323136955;gas_70;1298;0.57;0.003855284
fit21;34;3.252457886000002;3.063356638;gas_70;1764;0.42;1.487743855
fit21;34;3.2768490600000035;0.406841338;gas_70;1192;0.48;0.006168455
fit21;34;3.517724303999998;0.377627939;gas_70;1217;0.5;0.003212806
fit21;34;3.6322033690000026;0.211752996;gas_70;1007;0.61;0.002056079
fit21;34;3.828839569000003;0.277428001;gas_70;1741;0.5;0.002827187
fit21;34;134.443024902;0.48119387;gas_70;355;0.44;0.003469701
fit21;34;137.300629883;0.241143152;gas_70;543;0.61;0.002184615
fit21;34;137.773774414;0.338521898;gas_70;508;0.53;0.002698675
fit21;34;138.13513305700002;0.214099467;gas_70;663;0.67;0.002056121
fit21;34;138.385392456;0.737921834;gas_70;612;0.37;0.027500901
fit21;34;138.728799133;0.492325574;gas_70;574;0.48;0.010923271
fit21;34;138.88030365;0.262217879;gas_70;537;0.63;0.002827205
fit21;34;138.96588256799998;0.388692588;gas_70;558;0.53;0.009638161
fit21;34;139.05675628699998;0.342259198;gas_70;641;0.52;0.006168432
fit21;34;139.944390564;0.316952556;gas_70;127;0.57;0.006682376
fit21;35;0.239454956000003;0.239372551;gas_70;781;0.53;0.002056098
fit21;35;0.4333407590000036;0.436823994;gas_70;801;0.55;0.012593701
fit21;35;0.8299624630000153;0.414195836;gas_70;806;0.5;0.007710468
fit21;35;0.9929492189999962;0.314495564;gas_70;739;0.51;0.002827222
fit21;35;1.6011874390000003;0.529261768;gas_70;651;0.44;0.005268834
fit21;35;135.694899292;0.577578068;gas_70;617;0.55;0.023901986
fit21;35;135.914568634;0.247540325;gas_70;172;0.59;0.002955833
fit21;35;136.368471832;0.564643621;gas_70;1335;0.4;0.006553637
fit21;35;136.872610779;0.514626801;gas_70;1785;0.43;0.003598232
fit21;36;3.346665649000002;1.756929994;gas_70;1723;0.52;0.57636106
fit21;36;3.5526936340000006;0.276399553;gas_70;117;0.53;0.002184638
fit21;36;3.714871674000001;0.319163918;gas_70;44;0.51;0.002056336
fit21;36;139.628106384;3.089837551;gas_70;199;0.44;1.99870193
fit21;37;0.004698485999995228;0.231169224;gas_70;247;0.66;0.00231319
fit21;37;0.02998992900000985;0.32312265;gas_70;994;0.54;0.003212823
fit21;37;0.19498321499997928;0.316352844;gas_70;968;0.46;0.00501178
fit21;37;135.589869232;0.294163644;gas_70;1087;0.56;0.005911023
fit21;37;136.02973053;0.602602482;gas_70;1414;0.48;0.025316682
fit21;37;136.67539093;0.342259914;gas_70;258;0.64;0.00989539
fit21;38;3.904206543000001;1.179174781;gas_70;1707;0.51;0.139303505
fit21;38;135.262910156;0.626237631;gas_70;406;0.42;0.007196561
fit21;38;136.105386047;0.271756113;gas_70;375;0.6;0.003469717
fit21;38;136.891991882;0.481397182;gas_70;1026;0.52;0.003084188
fit21;38;136.912865906;0.406851172;gas_70;925;0.45;0.002827294
fit21;38;137.54116943399998;0.364006758;gas_70;880;0.44;0.003469734
fit21;38;138.61627319299998;0.323325843;gas_70;1030;0.62;0.00552583
fit21;39;139.518660278;0.585252762;gas_70;1322;0.46;0.015934801
fit21;39;139.593840332;0.219496161;gas_70;1295;0.67;0.002184761
fit21;40;0.3252346799999941;0.395077646;gas_70;1476;0.52;0.012979697
fit21;40;0.424180297999996;0.278732866;gas_70;1445;0.64;0.004240798
fit21;40;1.0471203609999975;0.431487411;gas_70;1475;0.59;0.017862158
fit21;40;1.315774231000006;0.334739298;gas_70;1357;0.53;0.003726487
fit21;40;1.4207089230000065;0.41918242;gas_70;1353;0.55;0.004369534
fit21;40;2.3092663569999985;0.689745903;gas_70;624;0.44;0.011950615
fit21;40;2.4470684810000023;0.271752566;gas_70;596;0.51;0.002698506
fit21;40;6.660634307999999;0.497176796;gas_70;1299;0.42;0.004240638
fit21;40;138.260308533;0.465907842;gas_70;1073;0.47;0.008995565
fit21;41;6.412901610999995;0.378006786;gas_70;1253;0.46;0.003598229
fit21;41;134.281286926;0.389516026;gas_70;455;0.46;0.002827235
